case_id,topology,branch_inlet_config,num_branches,heads_per_branch,active_heads,total_flow_lpm,inlet_pressure_mpa,bead_height_mm,bead_height_std_mm,defect_count,p_bead,mc_iterations,terminal_pressure_mpa,pressure_margin_mpa,pass_fail,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,required_extra_inlet_pressure_mpa,worst_branch_index,ranking_or_location_id,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high
P1,tree,80A-65A,4,8,30,2400.0,0.5314,0.5,0.25,,0.05,10000,,,,,,,,,,0.15051122636284306,0.00034232318697807935,0.14977899371386105,0.1506911327384976,0.1506911327384976,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,30,2400.0,0.5314,0.5,0.5,,0.05,10000,,,,,,,,,,0.15048521384288846,0.00045008597721954614,0.14951346230724338,0.1506911327384976,0.1506911327384976,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,30,2400.0,0.5314,1.0,0.0,,0.05,10000,,,,,,,,,,0.15031750027218582,0.0006337738633917728,0.1488484747696076,0.1506911327384976,0.1506911327384976,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,30,2400.0,0.5314,1.0,0.25,,0.05,10000,,,,,,,,,,0.1503125550863799,0.0006608451534145724,0.1488683050040083,0.1506911327384976,0.1506911327384976,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,30,2400.0,0.5314,1.0,0.5,,0.05,10000,,,,,,,,,,0.15029978952933015,0.0007645073764839544,0.14866848747851713,0.1506911327384976,0.1506911327384976,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,30,2400.0,0.5314,1.5,0.0,,0.05,10000,,,,,,,,,,0.15003989132882226,0.0010525076638242218,0.14760983327455585,0.1506911327384976,0.1506911327384976,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,30,2400.0,0.5314,1.5,0.25,,0.05,10000,,,,,,,,,,0.150023129465185,0.0010806991836012788,0.14761948290603297,0.1506911327384976,0.1506911327384976,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,30,2400.0,0.5314,1.5,0.5,,0.05,10000,,,,,,,,,,0.15000334907454307,0.0011926520338605621,0.1475019268749509,0.1506911327384976,0.1506911327384976,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,30,2400.0,0.5314,2.0,0.0,,0.05,10000,,,,,,,,,,0.14967665796856683,0.0015257199835256863,0.14607910727292145,0.1506911327384976,0.1506911327384976,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,30,2400.0,0.5314,2.0,0.25,,0.05,10000,,,,,,,,,,0.1496503143728906,0.001610687106063313,0.14609784078100596,0.1506911327384976,0.1506911327384976,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,30,2400.0,0.5314,2.0,0.5,,0.05,10000,,,,,,,,,,0.14961241799428193,0.0017457106722434095,0.14597613433601914,0.1506911327384976,0.1506911327384976,0.0,0.0,0.00038401247776654115
